envId,formationType,timeStep,receiverId,sigma_rssi_bar,sigma_gps_bar,snr_bar,plr_bar,relative_speed_bar,relative_height_bar,trusted_count,trust_bar,theta
0,0,3,2,508.260578226935,508.260578226935,Inf,1,0.665122185268449,4.87746893318782,16,0.999999999999998,10
0,0,3,3,505.497138332333,505.497138332332,Inf,1,0.640773884939295,4.82670974958041,16,0.999999999999997,10
0,0,3,4,505.879900576393,505.879900576393,Inf,1,0.710077276392187,4.24232678423165,16,0.999999999999998,10
0,0,3,5,487.51420700248,487.51420700248,Inf,1,0.855608835422518,3.64351635233065,16,0.999999999999997,10
0,0,3,6,437.963922428758,437.963922428758,Inf,1,0.98749354039946,3.3990471709626,16,0.999999999999999,10
0,0,3,7,372.167411928911,372.167411928911,Inf,1,1.00295674275827,3.63078607987053,16,0.999999999999999,10
0,0,3,8,302.850104790101,302.850104790102,Inf,1,0.887837594203764,4.2795658822572,16,0.999999999999998,10
0,0,3,9,239.238657582593,239.238657582593,Inf,1,0.731908923422762,5.07177947693003,16,0.999999999999999,10
0,0,3,10,187.279587209335,187.279587209335,Inf,1,0.659121414083715,5.58960180936723,16,0.999999999999999,10
0,0,3,11,151.088475879534,151.088475879534,Inf,1,0.688047222076158,5.42663276731882,16,0.999999999999999,10
0,0,3,12,134.361982200811,134.361982200811,Inf,1,0.806343797813877,4.73211568523202,16,0.999999999999999,10
0,0,3,13,140.630854051324,140.630854051324,Inf,1,0.966140996065862,3.9574440132876,16,0.999999999999999,10
0,0,3,14,171.865095248984,171.865095248984,Inf,1,1.0874751065141,3.46911261186178,16,0.999999999999999,10
0,0,3,15,226.302959745562,226.302959745562,Inf,1,1.08122227814591,3.45230384454182,16,0.999999999999999,10
0,0,3,16,297.463430459181,297.46343045918,Inf,1,0.953108708671421,3.86458701935772,16,0.999999999999999,10
0,0,3,17,375.299068615253,375.299068615253,Inf,1,0.793984562372673,4.55242947545427,16,0.999999999999999,10
0,0,3,18,448.081890136519,448.08189013652,Inf,1,0.681844102548423,4.99414316973814,16,0.999999999999999,10
0,0,3,19,502.774212059713,502.774212059713,Inf,1,0.661164776646109,4.72314572273112,16,0.999999999999998,10
0,0,3,20,523.607995482888,523.607995482888,Inf,1,0.74378383959762,4.03392248626,16,0.999999999999998,10
0,0,4,1,521.595968062624,521.595968062624,Inf,1,0.634214207585792,3.16741035818006,16,0.999999999999997,10
0,0,4,2,504.405847262166,504.405847262165,Inf,1,0.643041628243945,4.95520800486941,16,0.999999999999998,10
0,0,4,3,502.940414528248,502.940414528248,Inf,1,0.667271395147613,4.59050403941749,16,0.999999999999997,10
0,0,4,4,505.263266905702,505.263266905701,Inf,1,0.772516092450979,3.89946337265995,16,0.999999999999997,10
0,0,4,5,488.644130507407,488.644130507407,Inf,1,0.918004797684401,3.41033314599446,16,0.999999999999998,10
0,0,4,6,440.261806172198,440.261806172198,Inf,1,1.00293658147296,3.39673452192341,16,0.999999999999998,10
0,0,4,7,375.100255770728,375.100255770728,Inf,1,0.944273408569402,3.85881226873394,16,0.999999999999999,10
