step,envId,formationType,timeStep,receiverId,old_threshold,delta_T,new_threshold,benign_exceedance_rate,reward
7163,0,2,119,5,48.173537254333496,1.986741542816162,50.0,0.0,-0.09197141957951545
7164,0,2,119,6,50.0,1.9999990463256836,50.0,0.0,-0.09249996185303644
7165,0,2,119,7,50.0,2.0,50.0,0.0,-0.0925
7166,0,2,119,8,50.0,2.0,50.0,0.0,-0.0925
7167,0,2,119,9,50.0,2.0,50.0,0.0,-0.0925
7168,0,2,119,10,50.0,2.0,50.0,0.0,-0.0925
7169,0,2,119,11,50.0,1.9999966621398926,50.0,0.0,-0.09249986648570713
7170,0,2,119,12,50.0,1.9999535083770752,50.0,0.0,-0.09249814035669773
7171,0,2,119,13,50.0,1.9999442100524902,50.0,0.0,-0.0924977684332248
7172,0,2,119,14,50.0,1.9999942779541016,50.0,0.0,-0.09249977111849149
7173,0,2,119,15,50.0,1.999999761581421,50.0,0.0,-0.09249999046325741
7174,0,2,119,16,50.0,2.0,50.0,0.0,-0.0925
7175,0,2,119,17,50.0,2.0,50.0,0.0,-0.0925
7176,0,2,119,18,50.0,2.0,50.0,0.0,-0.0925
7177,0,2,119,19,50.0,2.0,50.0,0.0,-0.0925
7178,0,2,119,20,50.0,1.9999933242797852,50.0,0.0,-0.09249973297163706
7179,0,2,120,1,50.0,1.9367191791534424,50.0,0.0,-0.09000881178900784
7180,0,2,120,2,50.0,-2.0,48.0,0.0,-0.0905
7181,0,2,120,3,48.0,1.931185245513916,49.931185245513916,0.0,-0.08972594977042037
7182,0,2,120,4,49.931185245513916,-1.5765634775161743,48.35462176799774,0.0,-0.07571014575437668
7183,0,2,120,5,48.35462176799774,1.9927880764007568,50.0,0.0,-0.0922120431744503
7184,0,2,120,6,50.0,1.9999995231628418,50.0,0.0,-0.09249998092651596
7185,0,2,120,7,50.0,2.0,50.0,0.0,-0.0925
7186,0,2,120,8,50.0,2.0,50.0,0.0,-0.0925
7187,0,2,120,9,50.0,2.0,50.0,0.0,-0.0925
7188,0,2,120,10,50.0,2.0,50.0,0.0,-0.0925
7189,0,2,120,11,50.0,1.9999942779541016,50.0,0.0,-0.09249977111849149
7190,0,2,120,12,50.0,1.9999608993530273,50.0,0.0,-0.09249843598940971
7191,0,2,120,13,50.0,1.9999761581420898,50.0,0.0,-0.09249904633136793
7192,0,2,120,14,50.0,1.9999980926513672,50.0,0.0,-0.09249992370609107
7193,0,2,120,15,50.0,2.0,50.0,0.0,-0.0925
7194,0,2,120,16,50.0,2.0,50.0,0.0,-0.0925
7195,0,2,120,17,50.0,2.0,50.0,0.0,-0.0925
7196,0,2,120,18,50.0,2.0,50.0,0.0,-0.0925
7197,0,2,120,19,50.0,2.0,50.0,0.0,-0.0925
7198,0,2,120,20,50.0,1.9999918937683105,50.0,0.0,-0.09249967575138954
7199,1,0,1,1,50.0,1.9508881568908691,50.0,0.0,-0.09055964600697053
7200,1,0,1,2,50.0,2.0,50.0,0.0,-0.0925
7201,1,0,1,3,50.0,2.0,50.0,0.0,-0.0925
7202,1,0,1,4,50.0,-2.0,48.0,0.0,-0.0905
7203,1,0,1,5,48.0,-2.0,46.0,0.0,-0.08850000000000001
7204,1,0,1,6,46.0,-2.0,44.0,0.0,-0.08650000000000001
7205,1,0,1,7,44.0,-1.9999998807907104,42.00000011920929,0.0,-0.08449999535083785
7206,1,0,1,8,42.00000011920929,2.0,44.00000011920929,0.0,-0.0865000001192093
7207,1,0,1,9,44.00000011920929,-1.7907655239105225,42.20923459529877,0.0,-0.07677764621156405
7208,1,0,1,10,42.20923459529877,-2.0,40.20923459529877,0.0,-0.08270923459529878
7209,1,0,1,11,40.20923459529877,-1.9999918937683105,38.20924270153046,0.0,-0.08070891845292
7210,1,0,1,12,38.20924270153046,-2.0,36.20924270153046,0.0,-0.07870924270153046
7211,1,0,1,13,36.20924270153046,2.0,38.20924270153046,0.0,-0.08070924270153046
7212,1,0,1,14,38.20924270153046,2.0,40.20924270153046,0.0,-0.08270924270153046
7213,1,0,1,15,40.20924270153046,2.0,42.20924270153046,0.0,-0.08470924270153046
7214,1,0,1,16,42.20924270153046,2.0,44.20924270153046,0.0,-0.08670924270153046
7215,1,0,1,17,44.20924270153046,-2.0,42.20924270153046,0.0,-0.08470924270153046
7216,1,0,1,18,42.20924270153046,2.0,44.20924270153046,0.0,-0.08670924270153046
7217,1,0,1,19,44.20924270153046,-1.9999998807907104,42.209242820739746,0.0,-0.08470923805236831
7218,1,0,1,20,42.209242820739746,2.0,44.209242820739746,0.0,-0.08670924282073975
7219,1,0,2,1,44.209242820739746,2.0,46.209242820739746,0.0,-0.08870924282073975
7220,1,0,2,2,46.209242820739746,-2.0,44.209242820739746,0.0,-0.08670924282073975
7221,1,0,2,3,44.209242820739746,2.0,46.209242820739746,0.0,-0.08870924282073975
7222,1,0,2,4,46.209242820739746,-2.0,44.209242820739746,0.0,-0.08670924282073975
7223,1,0,2,5,44.209242820739746,2.0,46.209242820739746,0.0,-0.08870924282073975
7224,1,0,2,6,46.209242820739746,2.0,48.209242820739746,0.0,-0.09070924282073975
7225,1,0,2,7,48.209242820739746,-2.0,46.209242820739746,0.0,-0.08870924282073975
7226,1,0,2,8,46.209242820739746,2.0,48.209242820739746,0.0,-0.09070924282073975
7227,1,0,2,9,48.209242820739746,-2.0,46.209242820739746,0.0,-0.08870924282073975
7228,1,0,2,10,46.209242820739746,-1.9999979734420776,44.20924484729767,0.0,-0.08670916378502186
7229,1,0,2,11,44.20924484729767,-2.0,42.20924484729767,0.0,-0.08470924484729767
7230,1,0,2,12,42.20924484729767,-1.9998805522918701,40.2093642950058,0.0,-0.08270458652935817
7231,1,0,2,13,40.2093642950058,2.0,42.2093642950058,0.0,-0.0847093642950058
7232,1,0,2,14,42.2093642950058,2.0,44.2093642950058,0.0,-0.08670936429500581
7233,1,0,2,15,44.2093642950058,2.0,46.2093642950058,0.0,-0.08870936429500581
7234,1,0,2,16,46.2093642950058,-1.99994695186615,44.20941734313965,0.0,-0.0867072954459267
7235,1,0,2,17,44.20941734313965,2.0,46.20941734313965,0.0,-0.08870941734313965
7236,1,0,2,18,46.20941734313965,2.0,48.20941734313965,0.0,-0.09070941734313966
7237,1,0,2,19,48.20941734313965,-2.0,46.20941734313965,0.0,-0.08870941734313965
7238,1,0,2,20,46.20941734313965,2.0,48.20941734313965,0.0,-0.09070941734313966
7239,1,0,3,1,48.20941734313965,2.0,50.0,0.0,-0.0925
7240,1,0,3,2,50.0,-2.0,48.0,0.0,-0.0905
7241,1,0,3,3,48.0,-2.0,46.0,0.0,-0.08850000000000001
7242,1,0,3,4,46.0,2.0,48.0,0.0,-0.0905
7243,1,0,3,5,48.0,2.0,50.0,0.0,-0.0925
7244,1,0,3,6,50.0,2.0,50.0,0.0,-0.0925
7245,1,0,3,7,50.0,2.0,50.0,0.0,-0.0925
7246,1,0,3,8,50.0,-2.0,48.0,0.0,-0.0905
7247,1,0,3,9,48.0,-1.9999998807907104,46.00000011920929,0.0,-0.08849999535083786
7248,1,0,3,10,46.00000011920929,-2.0,44.00000011920929,0.0,-0.0865000001192093
7249,1,0,3,11,44.00000011920929,-1.9999792575836182,42.00002086162567,0.0,-0.08449919116927287
7250,1,0,3,12,42.00002086162567,-1.9999995231628418,40.00002133846283,0.0,-0.08250000226497878
7251,1,0,3,13,40.00002133846283,2.0,42.00002133846283,0.0,-0.08450002133846284
7252,1,0,3,14,42.00002133846283,2.0,44.00002133846283,0.0,-0.08650002133846284
7253,1,0,3,15,44.00002133846283,-1.9999994039535522,42.00002193450928,0.0,-0.08449999809265493
7254,1,0,3,16,42.00002193450928,1.9999713897705078,43.999993324279785,0.0,-0.08649884892328555
7255,1,0,3,17,43.999993324279785,2.0,45.999993324279785,0.0,-0.0884999933242798
7256,1,0,3,18,45.999993324279785,-1.9999998807907104,43.999993443489075,0.0,-0.08649998867511764
7257,1,0,3,19,43.999993443489075,2.0,45.999993443489075,0.0,-0.08849999344348908
7258,1,0,3,20,45.999993443489075,2.0,47.999993443489075,0.0,-0.09049999344348908
7259,1,0,4,1,47.999993443489075,-2.0,45.999993443489075,0.0,-0.08849999344348908
7260,1,0,4,2,45.999993443489075,2.0,47.999993443489075,0.0,-0.09049999344348908
7261,1,0,4,3,47.999993443489075,-2.0,45.999993443489075,0.0,-0.08849999344348908
7262,1,0,4,4,45.999993443489075,2.0,47.999993443489075,0.0,-0.09049999344348908
7263,1,0,4,5,47.999993443489075,2.0,49.999993443489075,0.0,-0.09249999344348908
7264,1,0,4,6,49.999993443489075,-2.0,47.999993443489075,0.0,-0.09049999344348908
7265,1,0,4,7,47.999993443489075,-2.0,45.999993443489075,0.0,-0.08849999344348908
7266,1,0,4,8,45.999993443489075,-1.9999996423721313,43.99999380111694,0.0,-0.08649997949600348
7267,1,0,4,9,43.99999380111694,2.0,45.99999380111694,0.0,-0.08849999380111695
7268,1,0,4,10,45.99999380111694,1.9983713626861572,47.9983651638031,0.0,-0.09043324619584439
7269,1,0,4,11,47.9983651638031,-2.0,45.9983651638031,0.0,-0.0884983651638031
7270,1,0,4,12,45.9983651638031,2.0,47.9983651638031,0.0,-0.09049836516380311
7271,1,0,4,13,47.9983651638031,1.9942736625671387,49.99263882637024,0.0,-0.09226391323845974
7272,1,0,4,14,49.99263882637024,2.0,50.0,0.0,-0.0925
7273,1,0,4,15,50.0,2.0,50.0,0.0,-0.0925
7274,1,0,4,16,50.0,-2.0,48.0,0.0,-0.0905
7275,1,0,4,17,48.0,2.0,50.0,0.0,-0.0925
7276,1,0,4,18,50.0,2.0,50.0,0.0,-0.0925
7277,1,0,4,19,50.0,2.0,50.0,0.0,-0.0925
7278,1,0,4,20,50.0,2.0,50.0,0.0,-0.0925
7279,1,0,5,1,50.0,-2.0,48.0,0.0,-0.0905
7280,1,0,5,2,48.0,2.0,50.0,0.0,-0.0925
7281,1,0,5,3,50.0,1.9999938011169434,50.0,0.0,-0.092499752045062
7282,1,0,5,4,50.0,-2.0,48.0,0.0,-0.0905
7283,1,0,5,5,48.0,2.0,50.0,0.0,-0.0925
7284,1,0,5,6,50.0,-2.0,48.0,0.0,-0.0905
7285,1,0,5,7,48.0,-2.0,46.0,0.0,-0.08850000000000001
7286,1,0,5,8,46.0,-2.0,44.0,0.0,-0.08650000000000001
7287,1,0,5,9,44.0,-2.0,42.0,0.0,-0.0845
7288,1,0,5,10,42.0,2.0,44.0,0.0,-0.08650000000000001
7289,1,0,5,11,44.0,-2.0,42.0,0.0,-0.0845
7290,1,0,5,12,42.0,-1.999999761581421,40.00000023841858,0.0,-0.08249999070167599
7291,1,0,5,13,40.00000023841858,-1.999999761581421,38.00000047683716,0.0,-0.08049999094009457
7292,1,0,5,14,38.00000047683716,-1.9999992847442627,36.000001192092896,0.0,-0.07849997258186853
7293,1,0,5,15,36.000001192092896,1.9948248863220215,37.99482607841492,0.0,-0.08028808934931159
7294,1,0,5,16,37.99482607841492,2.0,39.99482607841492,0.0,-0.08249482607841493
7295,1,0,5,17,39.99482607841492,2.0,41.99482607841492,0.0,-0.08449482607841492
7296,1,0,5,18,41.99482607841492,-1.9999996423721313,39.994826436042786,0.0,-0.08249481213092932
7297,1,0,5,19,39.994826436042786,2.0,41.994826436042786,0.0,-0.0844948264360428
7298,1,0,5,20,41.994826436042786,2.0,43.994826436042786,0.0,-0.08649482643604278
7299,1,0,6,1,43.994826436042786,-2.0,41.994826436042786,0.0,-0.0844948264360428
7300,1,0,6,2,41.994826436042786,1.9999961853027344,43.99482262134552,0.0,-0.08649467003360042
7301,1,0,6,3,43.99482262134552,2.0,45.99482262134552,0.0,-0.08849482262134553
7302,1,0,6,4,45.99482262134552,-2.0,43.99482262134552,0.0,-0.08649482262134553
7303,1,0,6,5,43.99482262134552,-2.0,41.99482262134552,0.0,-0.08449482262134553
7304,1,0,6,6,41.99482262134552,-1.9999998807907104,39.99482274055481,0.0,-0.08249481797218337
7305,1,0,6,7,39.99482274055481,-1.9860165119171143,38.008806228637695,0.0,-0.07995142208471191
7306,1,0,6,8,38.008806228637695,-1.9999996423721313,36.008806586265564,0.0,-0.0785087922811521
7307,1,0,6,9,36.008806586265564,1.9557304382324219,37.964537024497986,0.0,-0.0787133524947858
7308,1,0,6,10,37.964537024497986,1.9988822937011719,39.96341931819916,0.0,-0.08241872355891974
7309,1,0,6,11,39.96341931819916,2.0,41.96341931819916,0.0,-0.08446341931819917
7310,1,0,6,12,41.96341931819916,-1.999999761581421,39.96341955661774,0.0,-0.08246341001987514
7311,1,0,6,13,39.96341955661774,1.999161720275879,41.962581276893616,0.0,-0.08442905711505774
7312,1,0,6,14,41.962581276893616,2.0,43.962581276893616,0.0,-0.08646258127689363
7313,1,0,6,15,43.962581276893616,2.0,45.962581276893616,0.0,-0.08846258127689363
7314,1,0,6,16,45.962581276893616,2.0,47.962581276893616,0.0,-0.09046258127689363
7315,1,0,6,17,47.962581276893616,2.0,49.962581276893616,0.0,-0.09246258127689362
7316,1,0,6,18,49.962581276893616,-2.0,47.962581276893616,0.0,-0.09046258127689363
7317,1,0,6,19,47.962581276893616,2.0,49.962581276893616,0.0,-0.09246258127689362
7318,1,0,6,20,49.962581276893616,-2.0,47.962581276893616,0.0,-0.09046258127689363
7319,1,0,7,1,47.962581276893616,2.0,49.962581276893616,0.0,-0.09246258127689362
7320,1,0,7,2,49.962581276893616,2.0,50.0,0.0,-0.0925
7321,1,0,7,3,50.0,-2.0,48.0,0.0,-0.0905
7322,1,0,7,4,48.0,2.0,50.0,0.0,-0.0925
7323,1,0,7,5,50.0,-2.0,48.0,0.0,-0.0905
7324,1,0,7,6,48.0,-1.9970729351043701,46.00292706489563,0.0,-0.08838593014615947
7325,1,0,7,7,46.00292706489563,-1.9422320127487183,44.06069505214691,0.0,-0.0842833469656063
7326,1,0,7,8,44.06069505214691,-2.0,42.06069505214691,0.0,-0.08456069505214692
7327,1,0,7,9,42.06069505214691,-2.0,40.06069505214691,0.0,-0.08256069505214692
7328,1,0,7,10,40.06069505214691,2.0,42.06069505214691,0.0,-0.08456069505214692
7329,1,0,7,11,42.06069505214691,-1.9999996423721313,40.06069540977478,0.0,-0.08256068110466132
7330,1,0,7,12,40.06069540977478,2.0,42.06069540977478,0.0,-0.08456069540977479
7331,1,0,7,13,42.06069540977478,-1.9999908208847046,40.060704588890076,0.0,-0.08256033742512082
7332,1,0,7,14,40.060704588890076,-1.9999994039535522,38.06070518493652,0.0,-0.08056068134308217
7333,1,0,7,15,38.06070518493652,-2.0,36.06070518493652,0.0,-0.07856070518493653
7334,1,0,7,16,36.06070518493652,2.0,38.06070518493652,0.0,-0.08056070518493652
7335,1,0,7,17,38.06070518493652,2.0,40.06070518493652,0.0,-0.08256070518493652
7336,1,0,7,18,40.06070518493652,2.0,42.06070518493652,0.0,-0.08456070518493652
7337,1,0,7,19,42.06070518493652,-2.0,40.06070518493652,0.0,-0.08256070518493652
7338,1,0,7,20,40.06070518493652,2.0,42.06070518493652,0.0,-0.08456070518493652
7339,1,0,8,1,42.06070518493652,2.0,44.06070518493652,0.0,-0.08656070518493653
7340,1,0,8,2,44.06070518493652,2.0,46.06070518493652,0.0,-0.08856070518493653
7341,1,0,8,3,46.06070518493652,-2.0,44.06070518493652,0.0,-0.08656070518493653
7342,1,0,8,4,44.06070518493652,-2.0,42.06070518493652,0.0,-0.08456070518493652
7343,1,0,8,5,42.06070518493652,-1.9999998807907104,40.06070530414581,0.0,-0.08256070053577438
7344,1,0,8,6,40.06070530414581,2.0,42.06070530414581,0.0,-0.08456070530414582
7345,1,0,8,7,42.06070530414581,-1.9999998807907104,40.0607054233551,0.0,-0.08256070065498367
7346,1,0,8,8,40.0607054233551,-1.999999761581421,38.06070566177368,0.0,-0.08056069612503108
7347,1,0,8,9,38.06070566177368,-1.999997615814209,36.06070804595947,0.0,-0.07856061267858469
7348,1,0,8,10,36.06070804595947,-1.9999996423721313,34.06070840358734,0.0,-0.07656069409847388
7349,1,0,8,11,34.06070840358734,-1.9999985694885254,32.060709834098816,0.0,-0.0745606526136603
7350,1,0,8,12,32.060709834098816,2.0,34.060709834098816,0.0,-0.07656070983409882
7351,1,0,8,13,34.060709834098816,-1.9999988079071045,32.06071102619171,0.0,-0.0745606633424901
7352,1,0,8,14,32.06071102619171,2.0,34.06071102619171,0.0,-0.07656071102619172
7353,1,0,8,15,34.06071102619171,2.0,36.06071102619171,0.0,-0.07856071102619172
7354,1,0,8,16,36.06071102619171,2.0,38.06071102619171,0.0,-0.08056071102619172
7355,1,0,8,17,38.06071102619171,2.0,40.06071102619171,0.0,-0.08256071102619172
7356,1,0,8,18,40.06071102619171,2.0,42.06071102619171,0.0,-0.08456071102619173
7357,1,0,8,19,42.06071102619171,2.0,44.06071102619171,0.0,-0.08656071102619173
7358,1,0,8,20,44.06071102619171,2.0,46.06071102619171,0.0,-0.08856071102619173
7359,1,0,9,1,46.06071102619171,2.0,48.06071102619171,0.0,-0.09056071102619172
7360,1,0,9,2,48.06071102619171,-2.0,46.06071102619171,0.0,-0.08856071102619173
7361,1,0,9,3,46.06071102619171,-2.0,44.06071102619171,0.0,-0.08656071102619173
7362,1,0,9,4,44.06071102619171,2.0,46.06071102619171,0.0,-0.08856071102619173
7363,1,0,9,5,46.06071102619171,2.0,48.06071102619171,0.0,-0.09056071102619172
7364,1,0,9,6,48.06071102619171,-2.0,46.06071102619171,0.0,-0.08856071102619173
7365,1,0,9,7,46.06071102619171,-2.0,44.06071102619171,0.0,-0.08656071102619173
7366,1,0,9,8,44.06071102619171,-2.0,42.06071102619171,0.0,-0.08456071102619173
7367,1,0,9,9,42.06071102619171,-1.3365168571472168,40.724194169044495,0.0,-0.061086967263431234
7368,1,0,9,10,40.724194169044495,2.0,42.724194169044495,0.0,-0.0852241941690445
7369,1,0,9,11,42.724194169044495,-1.9999998807907104,40.724194288253784,0.0,-0.08322418951988235
7370,1,0,9,12,40.724194288253784,2.0,42.724194288253784,0.0,-0.08522419428825379
7371,1,0,9,13,42.724194288253784,2.0,44.724194288253784,0.0,-0.08722419428825379
7372,1,0,9,14,44.724194288253784,2.0,46.724194288253784,0.0,-0.08922419428825379
7373,1,0,9,15,46.724194288253784,2.0,48.724194288253784,0.0,-0.09122419428825379
7374,1,0,9,16,48.724194288253784,2.0,50.0,0.0,-0.0925
7375,1,0,9,17,50.0,2.0,50.0,0.0,-0.0925
7376,1,0,9,18,50.0,2.0,50.0,0.0,-0.0925
7377,1,0,9,19,50.0,2.0,50.0,0.0,-0.0925
7378,1,0,9,20,50.0,2.0,50.0,0.0,-0.0925
7379,1,0,10,1,50.0,-2.0,48.0,0.0,-0.0905
7380,1,0,10,2,48.0,-2.0,46.0,0.0,-0.08850000000000001
7381,1,0,10,3,46.0,2.0,48.0,0.0,-0.0905
7382,1,0,10,4,48.0,2.0,50.0,0.0,-0.0925
7383,1,0,10,5,50.0,-0.9887917041778564,49.011208295822144,0.0,-0.06128829863833164
7384,1,0,10,6,49.011208295822144,-2.0,47.011208295822144,0.0,-0.08951120829582215
7385,1,0,10,7,47.011208295822144,-2.0,45.011208295822144,0.0,-0.08751120829582215
7386,1,0,10,8,45.011208295822144,-2.0,43.011208295822144,0.0,-0.08551120829582215
7387,1,0,10,9,43.011208295822144,-1.999999761581421,41.01120853424072,0.0,-0.08351119899749813
7388,1,0,10,10,41.01120853424072,2.0,43.01120853424072,0.0,-0.08551120853424074
7389,1,0,10,11,43.01120853424072,-1.8439568281173706,41.16725170612335,0.0,-0.0776690195457301
7390,1,0,10,12,41.16725170612335,2.0,43.16725170612335,0.0,-0.08566725170612335
7391,1,0,10,13,43.16725170612335,2.0,45.16725170612335,0.0,-0.08766725170612336
7392,1,0,10,14,45.16725170612335,2.0,47.16725170612335,0.0,-0.08966725170612336
7393,1,0,10,15,47.16725170612335,-2.0,45.16725170612335,0.0,-0.08766725170612336
7394,1,0,10,16,45.16725170612335,2.0,47.16725170612335,0.0,-0.08966725170612336
7395,1,0,10,17,47.16725170612335,-2.0,45.16725170612335,0.0,-0.08766725170612336
7396,1,0,10,18,45.16725170612335,2.0,47.16725170612335,0.0,-0.08966725170612336
7397,1,0,10,19,47.16725170612335,2.0,49.16725170612335,0.0,-0.09166725170612336
7398,1,0,10,20,49.16725170612335,-2.0,47.16725170612335,0.0,-0.08966725170612336
7399,1,0,11,1,47.16725170612335,2.0,49.16725170612335,0.0,-0.09166725170612336
7400,1,0,11,2,49.16725170612335,2.0,50.0,0.0,-0.0925
7401,1,0,11,3,50.0,2.0,50.0,0.0,-0.0925
7402,1,0,11,4,50.0,2.0,50.0,0.0,-0.0925
7403,1,0,11,5,50.0,2.0,50.0,0.0,-0.0925
7404,1,0,11,6,50.0,2.0,50.0,0.0,-0.0925
7405,1,0,11,7,50.0,2.0,50.0,0.0,-0.0925
7406,1,0,11,8,50.0,-2.0,48.0,0.0,-0.0905
7407,1,0,11,9,48.0,-1.999997615814209,46.00000238418579,0.0,-0.088499907016811
7408,1,0,11,10,46.00000238418579,2.0,48.00000238418579,0.0,-0.09050000238418579
7409,1,0,11,11,48.00000238418579,-2.0,46.00000238418579,0.0,-0.08850000238418579
7410,1,0,11,12,46.00000238418579,-2.0,44.00000238418579,0.0,-0.0865000023841858
7411,1,0,11,13,44.00000238418579,-1.9973363876342773,42.002665996551514,0.0,-0.08439619245023096
7412,1,0,11,14,42.002665996551514,2.0,44.002665996551514,0.0,-0.08650266599655151
7413,1,0,11,15,44.002665996551514,-1.9999998807907104,42.0026661157608,0.0,-0.08450266134738937
7414,1,0,11,16,42.0026661157608,2.0,44.0026661157608,0.0,-0.08650266611576081
7415,1,0,11,17,44.0026661157608,-1.9999998807907104,42.00266623497009,0.0,-0.08450266146659866
7416,1,0,11,18,42.00266623497009,2.0,44.00266623497009,0.0,-0.0865026662349701
7417,1,0,11,19,44.00266623497009,-1.9999998807907104,42.00266635417938,0.0,-0.08450266158580794
7418,1,0,11,20,42.00266635417938,2.0,44.00266635417938,0.0,-0.08650266635417939
7419,1,0,12,1,44.00266635417938,2.0,46.00266635417938,0.0,-0.08850266635417939
7420,1,0,12,2,46.00266635417938,2.0,48.00266635417938,0.0,-0.09050266635417939
7421,1,0,12,3,48.00266635417938,2.0,50.0,0.0,-0.0925
7422,1,0,12,4,50.0,-2.0,48.0,0.0,-0.0905
7423,1,0,12,5,48.0,-2.0,46.0,0.0,-0.08850000000000001
7424,1,0,12,6,46.0,-2.0,44.0,0.0,-0.08650000000000001
7425,1,0,12,7,44.0,2.0,46.0,0.0,-0.08850000000000001
7426,1,0,12,8,46.0,2.0,48.0,0.0,-0.0905
7427,1,0,12,9,48.0,-1.9999998807907104,46.00000011920929,0.0,-0.08849999535083786
7428,1,0,12,10,46.00000011920929,1.9999995231628418,47.99999964237213,0.0,-0.09049998056888808
7429,1,0,12,11,47.99999964237213,1.819953203201294,49.819952845573425,0.0,-0.08544224946399993
7430,1,0,12,12,49.819952845573425,-2.0,47.819952845573425,0.0,-0.09031995284557343
7431,1,0,12,13,47.819952845573425,2.0,49.819952845573425,0.0,-0.09231995284557343
7432,1,0,12,14,49.819952845573425,2.0,50.0,0.0,-0.0925
7433,1,0,12,15,50.0,2.0,50.0,0.0,-0.0925
7434,1,0,12,16,50.0,-2.0,48.0,0.0,-0.0905
7435,1,0,12,17,48.0,2.0,50.0,0.0,-0.0925
7436,1,0,12,18,50.0,2.0,50.0,0.0,-0.0925
7437,1,0,12,19,50.0,2.0,50.0,0.0,-0.0925
7438,1,0,12,20,50.0,2.0,50.0,0.0,-0.0925
7439,1,0,13,1,50.0,-2.0,48.0,0.0,-0.0905
7440,1,0,13,2,48.0,-2.0,46.0,0.0,-0.08850000000000001
7441,1,0,13,3,46.0,-2.0,44.0,0.0,-0.08650000000000001
7442,1,0,13,4,44.0,2.0,46.0,0.0,-0.08850000000000001
7443,1,0,13,5,46.0,2.0,48.0,0.0,-0.0905
7444,1,0,13,6,48.0,-2.0,46.0,0.0,-0.08850000000000001
7445,1,0,13,7,46.0,-1.9892150163650513,44.01078498363495,0.0,-0.08608054879695706
7446,1,0,13,8,44.01078498363495,-1.999999761581421,42.01078522205353,0.0,-0.08451077568531093
7447,1,0,13,9,42.01078522205353,2.0,44.01078522205353,0.0,-0.08651078522205354
7448,1,0,13,10,44.01078522205353,-2.0,42.01078522205353,0.0,-0.08451078522205353
7449,1,0,13,11,42.01078522205353,2.0,44.01078522205353,0.0,-0.08651078522205354
7450,1,0,13,12,44.01078522205353,-2.0,42.01078522205353,0.0,-0.08451078522205353
7451,1,0,13,13,42.01078522205353,-2.0,40.01078522205353,0.0,-0.08251078522205355
7452,1,0,13,14,40.01078522205353,2.0,42.01078522205353,0.0,-0.08451078522205353
7453,1,0,13,15,42.01078522205353,2.0,44.01078522205353,0.0,-0.08651078522205354
7454,1,0,13,16,44.01078522205353,2.0,46.01078522205353,0.0,-0.08851078522205354
7455,1,0,13,17,46.01078522205353,-1.9999998807907104,44.01078534126282,0.0,-0.08651078057289138
7456,1,0,13,18,44.01078534126282,2.0,46.01078534126282,0.0,-0.08851078534126283
7457,1,0,13,19,46.01078534126282,2.0,48.01078534126282,0.0,-0.09051078534126283
7458,1,0,13,20,48.01078534126282,2.0,50.0,0.0,-0.0925
7459,1,0,14,1,50.0,2.0,50.0,0.0,-0.0925
7460,1,0,14,2,50.0,2.0,50.0,0.0,-0.0925
7461,1,0,14,3,50.0,-1.9999996423721313,48.00000035762787,0.0,-0.09049998605251441
7462,1,0,14,4,48.00000035762787,-2.0,46.00000035762787,0.0,-0.08850000035762787
7463,1,0,14,5,46.00000035762787,-2.0,44.00000035762787,0.0,-0.08650000035762787
7464,1,0,14,6,44.00000035762787,2.0,46.00000035762787,0.0,-0.08850000035762787
7465,1,0,14,7,46.00000035762787,-1.9999785423278809,44.00002181529999,0.0,-0.08649916351301955
7466,1,0,14,8,44.00002181529999,-1.9999998807907104,42.00002193450928,0.0,-0.08450001716613784
7467,1,0,14,9,42.00002193450928,-1.9999945163726807,40.0000274181366,0.0,-0.08249980807334453
7468,1,0,14,10,40.0000274181366,-1.500138282775879,38.49988913536072,0.0,-0.06350403780985835
7469,1,0,14,11,38.49988913536072,-1.9999995231628418,36.499889612197876,0.0,-0.07899987053871382
7470,1,0,14,12,36.499889612197876,-2.0,34.499889612197876,0.0,-0.07699988961219788
7471,1,0,14,13,34.499889612197876,-1.9999998807907104,32.499889731407166,0.0,-0.07499988496303572
7472,1,0,14,14,32.499889731407166,-1.9999974966049194,30.499892234802246,0.0,-0.0729997920990617
7473,1,0,14,15,30.499892234802246,2.0,32.499892234802246,0.0,-0.07499989223480225
7474,1,0,14,16,32.499892234802246,2.0,34.499892234802246,0.0,-0.07699989223480225
7475,1,0,14,17,34.499892234802246,2.0,36.499892234802246,0.0,-0.07899989223480225
7476,1,0,14,18,36.499892234802246,-1.999998927116394,34.49989330768585,0.0,-0.07699985039235313
7477,1,0,14,19,34.49989330768585,2.0,36.49989330768585,0.0,-0.07899989330768586
7478,1,0,14,20,36.49989330768585,2.0,38.49989330768585,0.0,-0.08099989330768587
7479,1,0,15,1,38.49989330768585,1.7408764362335205,40.24076974391937,0.0,-0.07304727740625061
7480,1,0,15,2,40.24076974391937,-1.9999998807907104,38.24076986312866,0.0,-0.08074076509475722
7481,1,0,15,3,38.24076986312866,2.0,40.24076986312866,0.0,-0.08274076986312867
7482,1,0,15,4,40.24076986312866,2.0,42.24076986312866,0.0,-0.08474076986312867
7483,1,0,15,5,42.24076986312866,2.0,44.24076986312866,0.0,-0.08674076986312867
7484,1,0,15,6,44.24076986312866,-2.0,42.24076986312866,0.0,-0.08474076986312867
7485,1,0,15,7,42.24076986312866,-1.999999761581421,40.24077010154724,0.0,-0.08274076056480464
